id,name,color,rarity,type,target,cost,overall_coverage_status,mechanism_categories,covered_categories,partial_categories,gap_categories,keywords,semanticTags,semanticSignals,internal_source_profile,description,upgrade_descriptions,coverage_notes
CARD.RUPTURE,撕裂,ironclad,Uncommon,Power,Self,1,partial,buff_stats|global_rule_power|hp_or_self_cost|turn_or_delayed_rule,buff_stats|hp_or_self_cost,global_rule_power|turn_or_delayed_rule,,,gain_strength|hp_loss,"{""strengthGain"": 1}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""rupture"", ""class_name"": ""Rupture"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""PowerVar""], ""powers"": [""RupturePower"", ""StrengthPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Rupture.cs"", ""tags"": [""power"", ""self_target"", ""strength"", ""strength_scaling"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","每当你在你的回合失去生命值时, 获得1点力量。","[{""upgrade"": 1, ""description"": ""每当你在你的回合失去生命值时, 获得2点力量。"", ""semanticTags"": [""gain_strength"", ""hp_loss""], ""semanticSignals"": {""strengthGain"": 2}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.STAMPEDE,惊逃,ironclad,Uncommon,Power,Self,2,gap,cost_modify|effect_profile_granularity_gap|global_rule_power|multi_hit_or_aoe|random_or_choose|turn_or_delayed_rule,multi_hit_or_aoe,cost_modify|global_rule_power|random_or_choose|turn_or_delayed_rule,effect_profile_granularity_gap,,random,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""stampede"", ""class_name"": ""Stampede"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""DynamicVar""], ""powers"": [""StampedePower""], ""sets_energy_cost"": true, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Stampede.cs"", ""tags"": [""power"", ""self_target"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}",在你的回合结束时，随机打出你手牌中的1张攻击牌攻击随机敌人。,"[{""upgrade"": 1, ""description"": ""在你的回合结束时，随机打出你手牌中的1张攻击牌攻击随机敌人。"", ""semanticTags"": [""random""], ""semanticSignals"": {}}]",cost_modify: EnergyCost.Set*/FreeAttackPower/CorruptionPower 等内部 ID 可定位；仍需目标范围、持续时间、后续可打价值 typed 化。 || effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || random_or_choose: 随机/三选一结果不是确定 transition；模型能看到但缺分布式结果 profile。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.STONE_ARMOR,岩石铠甲,ironclad,Uncommon,Power,Self,1,partial,block|buff_stats|global_rule_power,block|buff_stats,global_rule_power,,,,{},"{""adds_keyword_or_modifier"": false, ""catalog_id"": ""stone_armor"", ""class_name"": ""StoneArmor"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""PowerVar""], ""powers"": [""PlatingPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/StoneArmor.cs"", ""tags"": [""power"", ""self_target"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}",获得4层覆甲。,"[{""upgrade"": 1, ""description"": ""获得6层覆甲。"", ""semanticTags"": [], ""semanticSignals"": {}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。
CARD.VICIOUS,凶恶,ironclad,Uncommon,Power,Self,1,partial,debuff|draw|global_rule_power|turn_or_delayed_rule,debuff|draw,global_rule_power|turn_or_delayed_rule,,,apply_vulnerable|draw,"{""draw"": 1}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""vicious"", ""class_name"": ""Vicious"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CardsVar""], ""powers"": [""ViciousPower"", ""VulnerablePower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Vicious.cs"", ""tags"": [""draw"", ""power"", ""self_target"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}",每当你给予易伤时，抽1张牌。,"[{""upgrade"": 1, ""description"": ""每当你给予易伤时，抽2张牌。"", ""semanticTags"": [""apply_vulnerable"", ""draw""], ""semanticSignals"": {""draw"": 2}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.BATTLE_TRANCE,战斗专注,ironclad,Uncommon,Skill,Self,0,partial,draw|global_rule_power|turn_or_delayed_rule,draw,global_rule_power|turn_or_delayed_rule,,,draw,"{""draw"": 3}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""battle_trance"", ""class_name"": ""BattleTrance"", ""commands"": [""Apply"", ""Draw""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CardsVar""], ""powers"": [""NoDrawPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/BattleTrance.cs"", ""tags"": [""draw"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","抽3张牌。
你在本回合内不能再抽任何牌。","[{""upgrade"": 1, ""description"": ""抽4张牌。\n你在本回合内不能再抽任何牌。"", ""semanticTags"": [""draw""], ""semanticSignals"": {""draw"": 4}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.BURNING_PACT,燃烧契约,ironclad,Uncommon,Skill,Self,1,gap,draw|effect_profile_granularity_gap|exhaust_other_or_hand|random_or_choose|whole_hand_state,draw,exhaust_other_or_hand|random_or_choose|whole_hand_state,effect_profile_granularity_gap,,draw|exhaust_other,"{""draw"": 2}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""burning_pact"", ""class_name"": ""BurningPact"", ""commands"": [""Draw"", ""Exhaust""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CardsVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/BurningPact.cs"", ""tags"": [""draw"", ""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": true, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": true, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","消耗1张牌。
抽2张牌。","[{""upgrade"": 1, ""description"": ""消耗1张牌。\n抽3张牌。"", ""semanticTags"": [""draw"", ""exhaust_other""], ""semanticSignals"": {""draw"": 3}}]",effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || exhaust_other_or_hand: CardCmd.Exhaust 内部命令可定位；但选择目标/全手牌/随机目标需要 typed hand transition。 || random_or_choose: 随机/三选一结果不是确定 transition；模型能看到但缺分布式结果 profile。 || whole_hand_state: 可从 PileType.Hand + Upgrade/Transform/Exhaust/EnergyCost 等内部访问定位；仍需显式 hand-state transition。
CARD.DEMONIC_SHIELD,恶魔护盾,ironclad,Uncommon,Skill,AnyAlly,0,covered,block|exhaust_self|hp_or_self_cost,block|exhaust_self|hp_or_self_cost,,,Exhaust,exhaust_self|hp_loss,"{""hpLoss"": 1}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""demonic_shield"", ""class_name"": ""DemonicShield"", ""commands"": [], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CalculatedBlockVar"", ""CalculationBaseVar"", ""CalculationExtraVar"", ""DynamicVar"", ""HpLossVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/DemonicShield.cs"", ""tags"": [""block"", ""exhaust"", ""hp_loss"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","失去1点生命。
给予另一位玩家你当前格挡值的格挡。
消耗。","[{""upgrade"": 1, ""description"": ""失去1点生命。\n给予另一位玩家你当前格挡值的格挡。"", ""semanticTags"": [""hp_loss""], ""semanticSignals"": {""hpLoss"": 1}}]",
CARD.DOMINATE,主宰,ironclad,Uncommon,Skill,AnyEnemy,1,partial,buff_stats|debuff|exhaust_self|global_rule_power,buff_stats|debuff|exhaust_self,global_rule_power,,Exhaust,apply_vulnerable|exhaust_self|gain_strength,"{""strengthGain"": 1, ""vulnerable"": 1}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""dominate"", ""class_name"": ""Dominate"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""DynamicVar""], ""powers"": [""StrengthPower"", ""VulnerablePower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/Dominate.cs"", ""tags"": [""exhaust"", ""single_target"", ""skill"", ""strength"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","给予1层易伤。
敌人身上每有一层易伤，就获得1点力量。
消耗。","[{""upgrade"": 1, ""description"": ""给予2层易伤。\n敌人身上每有一层易伤，就获得1点力量。\n消耗。"", ""semanticTags"": [""apply_vulnerable"", ""exhaust_self"", ""gain_strength""], ""semanticSignals"": {""strengthGain"": 1, ""vulnerable"": 2}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。
CARD.EVIL_EYE,邪眼,ironclad,Uncommon,Skill,Self,1,partial,block|exhaust_pile_dependency|turn_or_delayed_rule,block,exhaust_pile_dependency|turn_or_delayed_rule,,,block,"{""block"": 16}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""evil_eye"", ""class_name"": ""EvilEye"", ""commands"": [], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""BlockVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/EvilEye.cs"", ""tags"": [""block"", ""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","获得8点格挡。
如果你在本回合消耗过卡牌，则额外获得8点格挡。","[{""upgrade"": 1, ""description"": ""获得11点格挡。\n如果你在本回合消耗过卡牌，则额外获得11点格挡。"", ""semanticTags"": [""block""], ""semanticSignals"": {""block"": 22}}]",exhaust_pile_dependency: 消耗牌堆数量/本回合消耗条件可从状态推断，但卡牌依赖关系缺显式字段。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
CARD.EXPECT_A_FIGHT,跃跃欲试,ironclad,Uncommon,Skill,Self,2,gap,cost_modify|effect_profile_granularity_gap|energy_gain|turn_or_delayed_rule|whole_hand_state,energy_gain,cost_modify|turn_or_delayed_rule|whole_hand_state,effect_profile_granularity_gap,,gain_energy,"{""energyGain"": 2}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""expect_a_fight"", ""class_name"": ""ExpectAFight"", ""commands"": [""GainEnergy""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""CalculatedVar"", ""CalculationBaseVar"", ""CalculationExtraVar"", ""DynamicVar"", ""EnergyVar""], ""powers"": [], ""sets_energy_cost"": true, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/ExpectAFight.cs"", ""tags"": [""energy_gen"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": true, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","你的手牌中每有一张攻击牌，就获得1点能量。
你在本回合内
不能再获得1点能量。","[{""upgrade"": 1, ""description"": ""你的手牌中每有一张攻击牌，就获得1点能量。\n你在本回合内\n不能再获得1点能量。"", ""semanticTags"": [""gain_energy""], ""semanticSignals"": {""energyGain"": 2}}]",cost_modify: EnergyCost.Set*/FreeAttackPower/CorruptionPower 等内部 ID 可定位；仍需目标范围、持续时间、后续可打价值 typed 化。 || effect_profile_granularity_gap: 已有 upgrade_card/exhaust_other/transform_card/AddGeneratedCardToCombat 等粗粒度内部 ID，但缺 zone/scope/filter/duration/destination/modifier/count 参数；不能靠描述文本正则补主路径。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。 || whole_hand_state: 可从 PileType.Hand + Upgrade/Transform/Exhaust/EnergyCost 等内部访问定位；仍需显式 hand-state transition。
CARD.FLAME_BARRIER,火焰屏障,ironclad,Uncommon,Skill,Self,2,partial,block|damage|global_rule_power|hp_or_self_cost,block|damage|hp_or_self_cost,global_rule_power,,,block|damage|hp_loss,"{""block"": 12, ""damage"": 4}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""flame_barrier"", ""class_name"": ""FlameBarrier"", ""commands"": [""Apply""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""BlockVar"", ""DynamicVar""], ""powers"": [""FlameBarrierPower""], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/FlameBarrier.cs"", ""tags"": [""block"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","获得12点格挡。
你在这个回合每受到一次攻击，都会对攻击者造成4点伤害。","[{""upgrade"": 1, ""description"": ""获得16点格挡。\n你在这个回合每受到一次攻击，都会对攻击者造成6点伤害。"", ""semanticTags"": [""block"", ""damage"", ""hp_loss""], ""semanticSignals"": {""block"": 16, ""damage"": 6}}]",global_rule_power: 腐化/黑暗之拥/怀旧等会改写未来规则；可见但最好变成 rule-transition token。
CARD.FORGOTTEN_RITUAL,被遗忘的仪式,ironclad,Uncommon,Skill,Self,1,partial,energy_gain|exhaust_pile_dependency|exhaust_self|turn_or_delayed_rule,energy_gain|exhaust_self,exhaust_pile_dependency|turn_or_delayed_rule,,Exhaust,exhaust_self|gain_energy,"{""energyGain"": 3}","{""adds_keyword_or_modifier"": false, ""catalog_id"": ""forgotten_ritual"", ""class_name"": ""ForgottenRitual"", ""commands"": [""GainEnergy""], ""creates_clone"": false, ""creates_specific_card"": false, ""dynamic_vars"": [""EnergyVar""], ""powers"": [], ""sets_energy_cost"": false, ""sets_replay"": false, ""source_available"": true, ""source_path"": ""src/Core/Models/Cards/ForgottenRitual.cs"", ""tags"": [""energy_gen"", ""exhaust"", ""self_target"", ""skill"", ""uncommon""], ""uses_card_select_from_hand"": false, ""uses_discard_pile"": false, ""uses_draw_pile"": false, ""uses_exhaust_pile"": false, ""uses_hand_pile"": false, ""uses_top_of_pile"": false, ""uses_upgrade_select_from_hand"": false}","如果你在本回合消耗过卡牌，则获得3点能量。
消耗。","[{""upgrade"": 1, ""description"": ""如果你在本回合消耗过卡牌，则获得4点能量。\n消耗。"", ""semanticTags"": [""exhaust_self"", ""gain_energy""], ""semanticSignals"": {""energyGain"": 4}}]",exhaust_pile_dependency: 消耗牌堆数量/本回合消耗条件可从状态推断，但卡牌依赖关系缺显式字段。 || turn_or_delayed_rule: 本回合/下回合/每当/回合开始类规则可见但还不是统一 temporal rule token。
